EmployeeID,FullName,Age,Gender,Department,Designation,EducationQualification,MonthlySalary,DateOfJoining,YearsWithCompany,YearsInRole,AppraisalRating,TrainingHours,DoesOvertime,JobSatisfaction,WorkLifeBalance,MaritalStatus,PreviousCompanies,DistanceFromHome,LeavesTaken,City,LeftCompany
EMP20233872,Prisha Som,29,Female,IT,Accounts Officer,Diploma,37814,2020-01-19,5,5,4,30,Yes,5,2,Single,2,31.0,9,Mumbai,No
EMP20233873,Riya Bumb,50,Male,Admin,Sales Associate,B.Tech,42170,2018-11-21,7,5,5,53,Yes,4,4,Single,4,17.9,21,Hyderabad,No
EMP20233874,Purab Bhandari,29,Other,IT,Software Engineer,M.Com,49193,2022-05-20,3,3,5,57,No,4,4,Divorced,0,30.2,11,Delhi,No
EMP20233875,Tejas Goswami,23,Other,Sales,Sales Associate,BA,82173,2022-10-24,3,0,2,49,No,2,2,Divorced,2,40.8,2,Pune,No
EMP20233876,Taran Soman,24,Other,Admin,HR Executive,MBA,69680,2019-05-04,6,1,5,55,Yes,4,4,Divorced,4,32.0,24,Mumbai,No
EMP20233877,Armaan Char,42,Other,IT,Office Assistant,B.Tech,74602,2018-10-23,7,6,4,56,Yes,3,3,Divorced,3,12.7,20,Mumbai,No
EMP20233878,Drishya Dyal,51,Male,Accounts,Software Engineer,Diploma,62158,2023-06-04,2,0,5,37,No,2,2,Divorced,3,12.2,28,Kolkata,No
EMP20233879,Yuvraj  Singh,32,Female,IT,HR Executive,Diploma,30026,2022-01-01,3,1,2,34,Yes,5,3,Single,2,26.8,30,Kolkata,No
EMP20233880,Aarna Madan,38,Male,Accounts,Accounts Officer,BA,59039,2018-07-01,7,4,3,27,Yes,2,2,Single,0,47.7,11,Delhi,No
EMP20233881,Aaina Date,32,Male,Sales,Sales Associate,BA,29165,2021-07-13,4,4,2,54,Yes,4,2,Single,1,4.3,7,Mumbai,No
EMP20233882,Priyansh Vohra,56,Other,Accounts,Software Engineer,B.Tech,106717,2020-07-01,5,5,4,14,Yes,5,1,Married,5,11.4,30,Hyderabad,Yes
EMP20233883,Mishti Chaudhry,29,Other,Accounts,Office Assistant,Diploma,99398,2022-07-13,3,3,3,30,Yes,1,3,Married,5,32.2,18,Pune,No
EMP20233884,Zaina Doctor,36,Female,Sales,Accounts Officer,MBA,67040,2015-06-15,10,0,1,44,Yes,5,3,Married,4,29.8,10,Bengaluru,No
EMP20233885,Ivana Khanna,56,Other,Sales,HR Executive,Diploma,102696,2023-07-06,2,0,2,20,No,5,4,Single,1,15.7,7,Kolkata,No
EMP20233886,Trisha Dhar,53,Female,HR,Accounts Officer,MBA,55876,2022-06-28,3,1,4,35,Yes,1,1,Divorced,4,16.4,11,Mumbai,No
EMP20233887,Aniruddh Hegde,59,Female,Admin,Accounts Officer,B.Tech,104395,2016-10-12,9,3,3,48,Yes,4,3,Single,2,26.3,25,Delhi,No
EMP20233888,Jivika Deshpande,22,Male,Admin,HR Executive,Diploma,65702,2021-06-03,4,2,4,24,Yes,5,1,Married,5,14.6,28,Pune,Yes
EMP20233889,Tanya Chander,26,Other,HR,Accounts Officer,M.Com,68113,2020-04-24,5,1,4,40,Yes,4,1,Married,1,27.3,29,Delhi,Yes
EMP20233890,Akarsh Talwar,40,Female,IT,Sales Associate,M.Com,94885,2023-06-28,2,2,3,4,Yes,2,3,Single,2,16.8,13,Hyderabad,No
EMP20233891,Lakshay Sekhon,34,Other,Sales,HR Executive,B.Tech,72542,2022-10-05,3,0,2,25,Yes,1,4,Married,5,12.9,8,Hyderabad,Yes
EMP20233892,Yuvaan Kohli,48,Female,IT,Office Assistant,M.Com,25511,2017-11-04,8,0,4,26,Yes,1,1,Single,5,15.8,17,Bengaluru,Yes
EMP20233893,Shalv Chana,58,Male,HR,Office Assistant,BA,36443,2017-07-07,8,4,1,27,No,3,3,Single,4,17.3,27,Mumbai,Yes
EMP20233894,Madhav Yadav,51,Other,HR,HR Executive,B.Tech,30141,2015-08-26,10,2,3,13,No,4,3,Divorced,0,4.5,0,Mumbai,No
EMP20233895,Anay Aggarwal,50,Female,HR,Accounts Officer,Diploma,116356,2015-08-11,10,9,4,55,No,2,4,Divorced,1,23.0,4,Hyderabad,No
EMP20233896,Amani Choudhury,51,Female,HR,Office Assistant,MBA,37832,2022-03-22,3,3,1,39,Yes,2,3,Married,4,17.4,28,Hyderabad,No
EMP20233897,Samarth Biswas,35,Other,Sales,Software Engineer,M.Com,71013,2020-04-21,5,5,2,13,No,5,4,Married,5,43.6,12,Pune,No
EMP20233898,Aaina Kamdar,38,Other,HR,Software Engineer,Diploma,23271,2019-07-17,6,6,3,51,No,5,1,Married,1,11.8,12,Delhi,No
EMP20233899,Advik Chanda,22,Other,HR,Accounts Officer,Diploma,66033,2022-11-07,3,2,1,27,No,4,2,Single,3,3.4,1,Mumbai,No
EMP20233900,Shlok Mammen,42,Female,Accounts,HR Executive,Diploma,40427,2016-04-04,9,8,4,20,No,1,2,Married,0,23.5,11,Chennai,No
EMP20233901,Keya Kaur,36,Other,Admin,Software Engineer,MBA,47241,2022-09-16,3,0,4,26,No,1,3,Married,1,15.9,7,Bengaluru,No
EMP20233902,Chirag Chaudhuri,47,Other,Sales,HR Executive,BA,97989,2020-04-14,5,2,5,42,Yes,5,1,Married,2,30.6,10,Mumbai,Yes
EMP20233903,Navya Verma,57,Female,Sales,Office Assistant,Diploma,25427,2015-08-23,10,9,2,32,No,2,1,Divorced,3,42.7,17,Mumbai,No
EMP20233904,Jivika Doctor,60,Male,Accounts,Accounts Officer,MBA,60518,2019-08-27,6,1,2,18,No,1,4,Divorced,2,46.3,10,Mumbai,Yes
EMP20233905,Abram Tailor,41,Male,Sales,Accounts Officer,BA,16871,2019-11-14,6,6,1,55,Yes,4,1,Single,5,10.9,11,Bengaluru,Yes
EMP20233906,Lagan Kapadia,25,Other,IT,Accounts Officer,B.Tech,101396,2020-05-28,5,0,5,36,Yes,2,2,Single,3,12.9,4,Kolkata,No
EMP20233907,Sana Ben,34,Female,HR,HR Executive,MBA,75386,2016-01-07,9,0,4,26,No,5,2,Single,1,17.7,10,Delhi,Yes
EMP20233908,Priyansh Bala,58,Female,Accounts,Software Engineer,MBA,83584,2024-05-27,1,1,5,31,No,2,4,Single,5,1.2,7,Mumbai,Yes
EMP20233909,Seher Khanna,33,Male,IT,Office Assistant,MBA,85557,2020-10-31,5,2,2,24,No,3,3,Single,1,40.2,9,Kolkata,No
EMP20233910,Lakshay Rattan,48,Other,HR,Office Assistant,B.Tech,75137,2020-06-21,5,4,3,44,No,2,1,Divorced,5,5.3,15,Hyderabad,No
EMP20233911,Adah Chaudhary,39,Other,Accounts,HR Executive,B.Tech,53956,2018-11-10,7,3,5,58,Yes,3,3,Single,1,47.1,15,Bengaluru,No
EMP20233912,Zara Reddy,55,Male,Accounts,HR Executive,Diploma,96274,2017-11-29,8,6,2,55,Yes,1,4,Married,4,32.9,9,Delhi,Yes
EMP20233913,Siya Shanker,52,Male,Sales,Office Assistant,M.Com,60796,2020-05-18,5,4,3,51,No,3,2,Married,3,5.5,22,Hyderabad,No
EMP20233914,Ehsaan Karan,30,Other,HR,Accounts Officer,B.Tech,105686,2021-03-30,4,2,2,11,No,4,2,Single,3,44.3,24,Hyderabad,No
EMP20233915,Jivin Korpal,22,Female,IT,Software Engineer,BA,24345,2022-11-14,3,1,3,23,Yes,4,3,Single,2,10.3,27,Delhi,No
EMP20233916,Purab Shanker,25,Other,IT,HR Executive,B.Tech,54480,2019-07-10,6,2,3,30,No,2,3,Single,1,21.2,17,Mumbai,No
EMP20233917,Darshit Dani,33,Female,Accounts,Office Assistant,B.Tech,104265,2023-10-31,2,2,1,54,Yes,5,2,Divorced,5,21.1,18,Bengaluru,No
EMP20233918,Himmat Gole,49,Female,Admin,Office Assistant,BA,73967,2018-04-16,7,4,2,12,Yes,2,3,Divorced,2,42.6,11,Mumbai,Yes
EMP20233919,Kiara Sen,37,Other,Accounts,Sales Associate,Diploma,16899,2017-06-07,8,3,3,36,Yes,2,4,Divorced,4,27.4,28,Hyderabad,No
EMP20233920,Shalv Basak,26,Male,Accounts,Accounts Officer,M.Com,73553,2021-05-30,4,1,1,41,No,4,2,Married,0,46.8,5,Bengaluru,No
EMP20233921,Pari Gulati,47,Male,Accounts,Sales Associate,M.Com,19516,2022-04-28,3,3,1,17,Yes,4,4,Single,5,25.9,24,Mumbai,No
EMP20233922,Riya Sura,46,Male,IT,Accounts Officer,M.Com,37809,2023-04-29,2,0,3,24,Yes,1,1,Single,2,19.0,27,Mumbai,Yes
EMP20233923,Ojas Jhaveri,59,Female,Admin,Sales Associate,MBA,51961,2017-11-14,8,0,5,16,No,1,1,Divorced,5,33.5,9,Mumbai,No
EMP20233924,Tanya Sastry,27,Female,HR,Software Engineer,M.Com,107291,2024-06-07,1,0,4,14,Yes,4,3,Divorced,3,15.6,15,Mumbai,Yes
EMP20233925,Shamik Baral,42,Female,IT,Software Engineer,MBA,78735,2015-08-24,10,3,5,55,Yes,2,3,Married,1,5.7,30,Hyderabad,No
EMP20233926,Veer Kanda,44,Female,IT,Accounts Officer,MBA,101441,2022-08-16,3,1,3,17,No,2,1,Single,3,24.6,12,Delhi,No
EMP20233927,Aarush Kunda,56,Female,Accounts,HR Executive,BA,39257,2018-03-31,7,3,1,54,No,3,1,Single,0,41.4,16,Bengaluru,No
EMP20233928,Ira Sami,41,Female,Accounts,Accounts Officer,Diploma,94886,2017-03-27,8,0,3,15,No,3,1,Married,4,39.7,13,Delhi,Yes
EMP20233929,Shamik Chowdhury,47,Male,HR,Sales Associate,M.Com,65187,2018-12-21,7,4,4,55,Yes,4,2,Single,1,11.3,8,Kolkata,No
EMP20233930,Rati Srinivas,25,Female,Admin,Office Assistant,MBA,88814,2023-11-24,2,0,3,4,No,1,2,Single,3,5.1,11,Mumbai,Yes
EMP20233931,Prerak Sekhon,37,Other,IT,Sales Associate,B.Tech,45157,2021-03-18,4,3,5,50,No,5,1,Single,0,39.1,0,Kolkata,Yes
EMP20233932,Kismat Tara,52,Male,IT,Sales Associate,Diploma,18445,2021-07-04,4,3,4,48,Yes,5,4,Divorced,2,1.7,3,Hyderabad,Yes
EMP20233933,Tushar Issac,22,Other,Accounts,Office Assistant,M.Com,87544,2021-10-22,4,1,3,60,No,4,1,Divorced,5,27.8,17,Chennai,No
EMP20233934,Zara Choudhury,50,Male,Sales,Accounts Officer,MBA,43593,2015-10-19,10,9,3,2,No,1,3,Divorced,3,16.1,8,Chennai,No
EMP20233935,Indrajit Soman,38,Female,Admin,Software Engineer,MBA,16293,2021-04-05,4,1,2,22,Yes,3,1,Married,0,5.6,6,Chennai,No
EMP20233936,Reyansh Vaidya,33,Female,Accounts,Sales Associate,MBA,118683,2016-05-14,9,7,1,58,No,4,2,Married,5,48.9,10,Delhi,No
EMP20233937,Aaina Balakrishnan,33,Female,Sales,Office Assistant,BA,75556,2016-09-13,9,7,5,21,Yes,4,3,Divorced,0,30.0,21,Chennai,No
EMP20233938,Saira Mahal,25,Other,HR,Software Engineer,B.Tech,60599,2022-08-28,3,1,5,21,No,2,2,Married,3,49.8,17,Delhi,No
EMP20233939,Manikya Banik,52,Female,IT,Sales Associate,M.Com,46705,2015-11-26,10,0,2,60,No,5,2,Single,4,44.4,4,Delhi,No
EMP20233940,Pari Atwal,56,Female,Sales,Sales Associate,BA,17078,2017-09-26,8,0,4,0,Yes,3,1,Married,4,30.8,29,Chennai,Yes
EMP20233941,Tejas Bhandari,35,Male,IT,Office Assistant,BA,105099,2023-04-05,2,2,5,40,No,5,1,Married,0,14.6,22,Bengaluru,Yes
EMP20233942,Ishaan Barad,56,Other,Accounts,HR Executive,BA,25690,2024-04-28,1,1,2,29,Yes,4,2,Married,1,9.4,27,Hyderabad,No
EMP20233943,Aayush Sawhney,41,Male,HR,Software Engineer,B.Tech,50768,2019-11-23,6,6,2,0,No,3,2,Divorced,4,8.5,13,Mumbai,Yes
EMP20233944,Ritvik Maharaj,41,Other,Sales,Accounts Officer,Diploma,99165,2017-03-15,8,1,3,9,Yes,2,4,Married,3,34.2,16,Mumbai,No
EMP20233945,Darshit Divan,48,Other,IT,Office Assistant,M.Com,25421,2018-04-14,7,3,4,19,Yes,5,2,Single,0,32.8,5,Kolkata,No
EMP20233946,Shanaya Sarkar,43,Female,HR,Office Assistant,Diploma,111390,2023-05-28,2,0,5,31,Yes,2,3,Married,3,27.7,14,Chennai,Yes
EMP20233947,Ojas Balasubramanian,39,Male,Sales,Accounts Officer,MBA,108437,2018-06-10,7,5,2,43,Yes,2,2,Married,5,36.4,12,Mumbai,Yes
EMP20233948,Aaryahi Brar,44,Female,IT,HR Executive,B.Tech,25513,2015-07-31,10,5,5,46,Yes,2,4,Single,2,29.9,19,Delhi,Yes
EMP20233949,Dharmajan Comar,36,Other,HR,HR Executive,B.Tech,27677,2022-09-14,3,3,5,28,No,2,2,Married,4,27.5,19,Hyderabad,No
EMP20233950,Kaira Karan,23,Female,Admin,Accounts Officer,Diploma,109240,2019-09-14,6,2,4,3,Yes,3,2,Single,2,16.2,18,Delhi,No
EMP20233951,Shaan Bala,59,Male,HR,Office Assistant,MBA,82642,2022-05-10,3,1,2,40,No,3,4,Divorced,5,49.6,13,Hyderabad,No
EMP20233952,Sara Sibal,58,Female,Accounts,Sales Associate,Diploma,109262,2021-04-01,4,0,3,8,No,2,4,Single,3,22.9,27,Hyderabad,No
EMP20233953,Dhanuk Loke,29,Female,IT,Accounts Officer,Diploma,47612,2016-06-08,9,0,1,48,No,2,1,Married,1,20.9,29,Chennai,Yes
EMP20233954,Jiya Samra,42,Male,Sales,Sales Associate,Diploma,26052,2024-04-25,1,1,3,37,No,2,4,Divorced,1,19.3,12,Kolkata,No
EMP20233955,Oorja Sen,24,Other,Admin,Office Assistant,MBA,82337,2021-06-12,4,0,2,34,No,5,2,Single,2,26.9,12,Delhi,Yes
EMP20233956,Yuvraj  Agrawal,39,Male,HR,Office Assistant,Diploma,100851,2023-05-06,2,1,2,36,Yes,4,1,Married,4,31.4,28,Kolkata,Yes
EMP20233957,Taimur Jha,39,Female,IT,HR Executive,M.Com,54977,2019-02-15,6,0,5,53,Yes,2,3,Married,5,20.5,13,Chennai,Yes
EMP20233958,Aaina Bhavsar,24,Female,HR,HR Executive,Diploma,78537,2023-11-25,2,2,3,40,Yes,4,3,Divorced,4,39.9,6,Mumbai,No
EMP20233959,Jivika Dugar,40,Male,HR,Sales Associate,M.Com,36174,2016-02-06,9,7,2,58,Yes,4,3,Single,4,33.1,4,Hyderabad,No
EMP20233960,Riaan Chada,24,Other,Accounts,HR Executive,MBA,33371,2017-12-21,8,1,4,36,Yes,1,2,Divorced,5,17.9,9,Delhi,No
EMP20233961,Drishya Vala,60,Female,HR,Software Engineer,B.Tech,34990,2022-12-26,3,3,5,21,Yes,5,2,Married,0,41.7,1,Delhi,No
EMP20233962,Raghav Thakur,37,Female,IT,Sales Associate,M.Com,63047,2018-07-20,7,3,2,3,No,4,2,Single,5,2.7,8,Pune,Yes
EMP20233963,Hunar Vala,38,Male,Admin,Accounts Officer,BA,57760,2020-12-03,5,3,2,20,Yes,2,1,Married,0,32.8,21,Delhi,Yes
EMP20233964,Arhaan Chana,57,Female,HR,Sales Associate,M.Com,94379,2019-11-30,6,1,3,23,Yes,5,3,Single,5,31.8,25,Bengaluru,No
EMP20233965,Siya Dhawan,31,Female,Admin,Sales Associate,MBA,116808,2020-07-10,5,2,4,30,Yes,1,1,Single,1,1.8,25,Kolkata,No
EMP20233966,Alia Sethi,44,Male,HR,HR Executive,Diploma,68979,2018-08-03,7,1,1,41,Yes,2,1,Married,1,20.5,16,Delhi,Yes
EMP20233967,Aniruddh Gokhale,60,Other,Sales,Sales Associate,B.Tech,60905,2020-11-16,5,0,5,15,Yes,5,3,Single,5,35.2,2,Chennai,No
EMP20233968,Zoya Sagar,31,Male,Sales,HR Executive,M.Com,92702,2022-09-15,3,0,2,12,No,2,2,Divorced,1,24.1,5,Bengaluru,Yes
EMP20233969,Nirvaan Srinivasan,22,Male,Accounts,Sales Associate,M.Com,27517,2019-08-19,6,3,4,46,No,3,2,Married,1,29.0,8,Mumbai,No
EMP20233970,Mohanlal Raval,41,Male,HR,Software Engineer,M.Com,42566,2021-03-27,4,2,3,32,Yes,1,3,Divorced,2,26.5,21,Bengaluru,No
EMP20233971,Zeeshan Kade,52,Female,HR,Office Assistant,BA,43714,2020-02-28,5,3,4,60,Yes,1,1,Divorced,0,28.0,3,Hyderabad,Yes
EMP20233972,Onkar Vala,57,Female,IT,Office Assistant,B.Tech,62338,2024-05-11,1,1,4,37,Yes,1,1,Married,2,5.2,26,Delhi,Yes
EMP20233973,Rasha Manne,51,Male,IT,HR Executive,M.Com,110100,2018-02-13,7,7,3,14,Yes,1,4,Married,2,36.3,26,Delhi,No
EMP20233974,Neelofar Dua,38,Female,IT,Office Assistant,Diploma,97931,2022-10-27,3,3,2,9,Yes,2,1,Divorced,1,41.1,2,Kolkata,No
EMP20233975,Manjari Garg,47,Other,Accounts,HR Executive,B.Tech,45948,2018-09-23,7,4,4,43,Yes,3,1,Single,1,13.7,6,Delhi,No
EMP20233976,Rohan Soman,53,Male,Admin,HR Executive,MBA,94051,2020-10-05,5,3,1,7,Yes,2,4,Divorced,0,40.9,15,Pune,No
EMP20233977,Jhanvi Sule,51,Male,Admin,Sales Associate,Diploma,117379,2021-07-20,4,4,4,26,No,4,2,Divorced,3,19.2,29,Kolkata,No
EMP20233978,Uthkarsh Deshpande,41,Other,Accounts,HR Executive,B.Tech,38430,2023-04-10,2,1,4,59,Yes,2,4,Divorced,4,21.9,11,Bengaluru,No
EMP20233979,Divyansh Balakrishnan,46,Female,IT,Software Engineer,MBA,16989,2017-05-09,8,4,5,41,Yes,2,3,Married,3,12.9,17,Mumbai,No
EMP20233980,Lakshay Sood,32,Female,Admin,HR Executive,B.Tech,44634,2015-11-28,10,9,3,4,Yes,4,2,Divorced,1,12.1,23,Chennai,No
EMP20233981,Kaira Kapoor,35,Male,Accounts,HR Executive,M.Com,60610,2019-04-06,6,1,1,22,No,4,4,Married,3,15.9,20,Mumbai,No
EMP20233982,Mishti Kadakia,46,Other,IT,Sales Associate,BA,77135,2018-11-15,7,1,3,14,Yes,5,4,Single,4,21.3,6,Kolkata,No
EMP20233983,Raunak Rajan,34,Male,Accounts,Accounts Officer,MBA,70580,2017-11-15,8,7,1,32,Yes,3,2,Single,5,30.9,8,Chennai,No
EMP20233984,Rasha Bumb,34,Other,HR,Sales Associate,B.Tech,64046,2023-04-13,2,1,4,56,Yes,4,4,Divorced,4,47.8,1,Bengaluru,No
EMP20233985,Raghav Chana,26,Male,Admin,Software Engineer,B.Tech,74704,2019-08-11,6,4,1,16,No,1,4,Single,4,28.1,30,Bengaluru,Yes
EMP20233986,Kartik Dyal,60,Male,HR,HR Executive,M.Com,78796,2018-05-23,7,3,4,40,Yes,1,2,Divorced,5,28.2,27,Hyderabad,No
EMP20233987,Nayantara Gupta,25,Female,Admin,Sales Associate,BA,43491,2018-04-20,7,3,4,48,Yes,4,1,Married,2,15.7,9,Pune,Yes
EMP20233988,Ivan Raj,44,Other,HR,Software Engineer,B.Tech,76461,2019-03-22,6,4,5,6,Yes,2,4,Married,2,16.3,20,Hyderabad,No
EMP20233989,Damini Tiwari,30,Female,HR,Sales Associate,BA,115761,2018-01-19,7,4,4,36,No,2,2,Married,5,46.5,28,Bengaluru,No
EMP20233990,Piya Sheth,24,Female,Accounts,Accounts Officer,M.Com,77283,2020-09-13,5,5,3,29,Yes,5,3,Divorced,1,26.6,9,Bengaluru,Yes
EMP20233991,Shanaya Mane,50,Female,Admin,Accounts Officer,BA,35377,2023-08-17,2,2,3,41,No,5,1,Single,3,36.4,27,Pune,No
EMP20233992,Ayesha Borde,35,Female,Sales,Sales Associate,B.Tech,96449,2017-06-02,8,5,4,39,Yes,4,3,Divorced,2,46.0,19,Bengaluru,No
EMP20233993,Yuvraj  Lata,42,Female,Sales,Accounts Officer,M.Com,47611,2019-10-13,6,0,4,7,No,2,1,Single,0,35.2,5,Kolkata,No
EMP20233994,Umang Shan,53,Female,Accounts,HR Executive,Diploma,27523,2017-12-04,8,6,3,49,No,4,2,Divorced,4,17.6,13,Mumbai,No
EMP20233995,Faiyaz Kamdar,32,Female,IT,Accounts Officer,MBA,118741,2021-11-12,4,3,3,33,No,2,4,Single,5,40.0,1,Delhi,No
EMP20233996,Anika Raman,49,Other,Admin,Software Engineer,M.Com,70497,2015-12-28,10,9,5,22,No,2,1,Married,2,30.2,15,Chennai,No
EMP20233997,Yuvraj  Hari,54,Female,HR,Office Assistant,MBA,42469,2022-09-03,3,2,1,22,No,2,2,Single,4,28.6,0,Chennai,No
EMP20233998,Ojas Banerjee,27,Female,Sales,HR Executive,Diploma,89167,2019-06-09,6,0,4,44,Yes,5,4,Single,0,10.1,9,Delhi,Yes
EMP20233999,Anika Balasubramanian,37,Male,IT,Accounts Officer,Diploma,39650,2021-05-14,4,1,2,15,Yes,1,2,Single,5,34.0,14,Bengaluru,Yes
EMP20234000,Ahana  Vig,50,Female,HR,HR Executive,BA,87110,2016-04-21,9,1,1,40,No,3,1,Married,5,20.1,6,Kolkata,Yes
EMP20234001,Riaan Arya,33,Other,Accounts,Accounts Officer,B.Tech,102820,2017-07-22,8,7,5,60,Yes,1,2,Divorced,2,5.1,25,Pune,No
EMP20234002,Rania Chatterjee,60,Other,IT,Software Engineer,Diploma,88675,2018-06-06,7,4,4,2,No,1,1,Single,3,19.6,25,Mumbai,No
EMP20234003,Ishita Kant,33,Female,Accounts,HR Executive,Diploma,50225,2016-02-04,9,7,3,34,No,3,3,Divorced,4,1.6,20,Pune,No
EMP20234004,Dhruv Rana,60,Other,Accounts,Software Engineer,MBA,50976,2023-06-29,2,1,5,49,Yes,2,1,Divorced,2,21.8,26,Pune,Yes
EMP20234005,Pihu Kapoor,48,Other,Accounts,Office Assistant,B.Tech,27567,2023-10-11,2,1,3,21,Yes,1,2,Single,2,39.4,19,Delhi,No
EMP20234006,Kismat Joshi,31,Male,HR,Office Assistant,M.Com,33830,2016-11-07,9,9,4,23,No,5,1,Married,2,30.0,27,Pune,No
EMP20234007,Elakshi Sandal,59,Other,HR,Office Assistant,B.Tech,92495,2021-07-23,4,3,2,46,Yes,5,1,Divorced,3,21.8,29,Hyderabad,Yes
EMP20234008,Ivana Batra,54,Other,Admin,Software Engineer,BA,43537,2017-12-21,8,7,2,16,Yes,5,2,Single,0,34.0,10,Delhi,No
EMP20234009,Mannat Zacharia,31,Other,Accounts,Office Assistant,BA,78159,2016-03-13,9,9,5,15,Yes,2,4,Divorced,5,40.2,25,Pune,No
EMP20234010,Ehsaan Taneja,50,Female,IT,Software Engineer,B.Tech,73288,2023-05-10,2,1,4,40,Yes,5,4,Single,3,28.3,16,Chennai,No
EMP20234011,Yakshit Grewal,36,Other,HR,Office Assistant,BA,60423,2022-09-28,3,1,2,50,Yes,4,1,Married,3,26.4,18,Hyderabad,Yes
EMP20234012,Shlok Mahajan,41,Male,Accounts,Office Assistant,B.Tech,105977,2023-03-11,2,2,3,21,Yes,5,2,Single,1,37.8,10,Pune,Yes
EMP20234013,Fateh Rajan,53,Male,Sales,Accounts Officer,Diploma,62309,2019-08-23,6,2,4,21,No,1,4,Divorced,5,42.9,17,Kolkata,Yes
EMP20234014,Ivana Venkatesh,49,Female,Sales,HR Executive,BA,15772,2017-10-25,8,1,2,12,Yes,3,2,Single,0,36.8,10,Kolkata,No
EMP20234015,Vritika Kulkarni,46,Other,HR,Sales Associate,B.Tech,51233,2019-12-20,6,5,1,19,No,1,2,Single,0,31.7,4,Delhi,Yes
EMP20234016,Jiya Chad,43,Other,Admin,Accounts Officer,MBA,71631,2016-03-15,9,6,3,42,No,2,2,Divorced,3,28.4,27,Chennai,Yes
EMP20234017,Madhup Korpal,40,Female,IT,HR Executive,BA,17409,2023-04-30,2,0,1,59,No,2,3,Single,4,39.9,10,Delhi,Yes
EMP20234018,Saksham Dhar,23,Other,Admin,Sales Associate,B.Tech,68678,2022-02-23,3,0,3,32,No,4,4,Divorced,2,11.4,16,Hyderabad,No
EMP20234019,Hridaan Sarkar,58,Male,Admin,Software Engineer,MBA,42099,2022-12-15,3,2,4,13,Yes,1,2,Divorced,0,44.3,14,Kolkata,No
EMP20234020,Heer Sinha,24,Male,Admin,Office Assistant,M.Com,70698,2017-07-05,8,8,4,32,No,2,3,Divorced,2,4.4,14,Delhi,No
EMP20234021,Heer Varughese,35,Male,IT,Office Assistant,MBA,34540,2021-01-31,4,3,1,17,Yes,1,2,Married,4,37.3,7,Pune,Yes
EMP20234022,Abram Bava,36,Other,Accounts,Accounts Officer,Diploma,36266,2023-07-29,2,2,3,32,No,4,4,Divorced,2,19.2,4,Kolkata,Yes
EMP20234023,Madhav Salvi,39,Other,Accounts,Accounts Officer,B.Tech,77325,2023-01-27,2,0,5,3,Yes,5,4,Divorced,0,21.2,28,Delhi,No
EMP20234024,Hansh Gala,25,Other,IT,Software Engineer,M.Com,17629,2020-09-08,5,1,2,8,Yes,5,2,Single,5,5.1,21,Kolkata,No
EMP20234025,Parinaaz Chandran,45,Other,Admin,Sales Associate,BA,59173,2018-11-12,7,3,2,18,Yes,1,4,Divorced,3,18.4,1,Chennai,Yes
EMP20234026,Parinaaz Varkey,58,Male,IT,HR Executive,M.Com,29427,2016-06-04,9,0,2,1,No,1,3,Single,0,43.9,30,Hyderabad,Yes
EMP20234027,Hazel Keer,29,Other,Sales,HR Executive,BA,17696,2016-03-20,9,8,1,26,Yes,1,1,Single,1,31.5,6,Kolkata,Yes
EMP20234028,Nitara Deshmukh,48,Other,Accounts,Sales Associate,BA,97376,2018-02-19,7,5,5,40,Yes,4,2,Married,3,4.7,6,Bengaluru,No
EMP20234029,Alisha Tandon,46,Male,HR,Office Assistant,B.Tech,107736,2017-09-15,8,4,2,16,Yes,5,2,Divorced,5,37.1,7,Delhi,No
EMP20234030,Ryan Vora,57,Other,IT,Software Engineer,M.Com,76328,2022-09-29,3,0,5,51,Yes,3,1,Married,0,4.7,16,Hyderabad,No
EMP20234031,Ehsaan Sami,51,Male,Sales,Software Engineer,MBA,118206,2019-06-25,6,3,2,5,Yes,2,4,Married,0,25.7,13,Bengaluru,No
EMP20234032,Baiju Iyer,29,Other,IT,Office Assistant,MBA,60203,2023-04-30,2,0,1,35,No,5,2,Single,1,12.8,16,Delhi,No
EMP20234033,Rhea Sheth,35,Male,Admin,HR Executive,Diploma,107140,2019-08-05,6,5,3,32,No,1,1,Married,4,7.3,24,Chennai,Yes
EMP20234034,Amira Bhagat,48,Female,HR,Accounts Officer,BA,15885,2021-04-23,4,0,1,56,No,3,1,Married,1,15.5,2,Hyderabad,No
EMP20234035,Ritvik Magar,54,Female,Sales,HR Executive,Diploma,51386,2022-04-17,3,0,3,18,Yes,4,3,Divorced,4,1.8,13,Mumbai,No
EMP20234036,Drishya Sehgal,52,Female,Sales,Sales Associate,Diploma,76208,2017-03-17,8,4,3,36,Yes,4,2,Divorced,5,45.1,14,Mumbai,Yes
EMP20234037,Darshit Bakshi,42,Female,Accounts,Software Engineer,B.Tech,105356,2018-09-20,7,3,3,37,Yes,2,1,Divorced,0,37.3,8,Hyderabad,No
EMP20234038,Aarna Maharaj,28,Other,IT,Software Engineer,BA,16865,2024-04-18,1,0,3,45,Yes,3,4,Divorced,0,21.7,25,Chennai,No
EMP20234039,Sara Ganguly,25,Other,Accounts,Office Assistant,Diploma,43819,2022-06-15,3,0,2,43,Yes,1,2,Divorced,2,26.0,25,Bengaluru,Yes
